reference,model,num_images,fid_inception,kid_inception_mean,kid_inception_std,kid_x1000_mean,kid_x1000_std
teacher_clean,teacher_protected,2000,23.38385009765625,0.0001103613219885613,0.00024627207385050553,0.1103613219885613,0.24627207385050554
teacher_clean,student_protected,2000,26.536773681640625,0.0032227779464589546,0.0006734022748380442,3.2227779464589545,0.6734022748380442
teacher_clean,student_clean,2000,27.238861083984375,0.0037150571254565,0.0007085213497578295,3.7150571254565,0.7085213497578295
teacher_protected,student_protected,2000,26.263092041015625,0.003075763371693374,0.0006835051249540598,3.075763371693374,0.6835051249540598
teacher_protected,student_clean,2000,27.213134765625,0.003835947413908114,0.0007577235264232521,3.835947413908114,0.757723526423252
