budget,split,protected_per_group,protected_low_score_mean,protected_high_score_mean,protected_low_projection_mean,protected_high_projection_mean,protected_delta,protected_one_sided_t,protected_one_sided_p,protected_cohen_d,protected_decision_p005,clean_per_group,clean_low_score_mean,clean_high_score_mean,clean_low_projection_mean,clean_high_projection_mean,clean_delta,clean_one_sided_t,clean_one_sided_p,clean_cohen_d,clean_decision_p005,constant_per_group,constant_low_score_mean,constant_high_score_mean,constant_low_projection_mean,constant_high_projection_mean,constant_delta,constant_one_sided_t,constant_one_sided_p,constant_cohen_d,constant_decision_p005,matched_margin,matched_margin_positive,matched_margin_vs
400,1,200,0.40034510176601434,0.6451366606366236,0.1762499893270433,0.375775293186307,0.19952530385926368,1.8274852411142004,0.03419223426870646,0.18274852411142004,False,200,0.3966303545828208,0.6375184149317817,0.11831678502261639,-0.02475082851946354,-0.14306761354207992,-1.3957483882209498,0.9182070642471993,-0.13957483882209498,False,200,0.4100298418488106,0.6474738412419632,0.311187695953995,0.2292905392870307,-0.08189715666696429,-0.7668884262049872,0.7781891344368884,-0.07668884262049873,False,0.281422460526228,True,constant
400,2,200,0.4108911430349855,0.6462693099126335,0.17046776492148638,0.35648421809077263,0.18601645316928625,1.8383414852380051,0.033394438621439565,0.1838341485238005,False,200,0.4004762324908183,0.6407825934010696,0.14792776372283697,0.12772565367631614,-0.020202110046520838,-0.18030224362221559,0.5714961782473009,-0.01803022436222156,False,200,0.4048334647243476,0.6438521237673542,0.3663644117675722,0.07622817493975162,-0.2901362368278205,-2.927636600442086,0.9981882055064721,-0.29276366004420856,False,0.2062185632158071,True,clean
400,3,200,0.40628476335523894,0.6414626511140675,0.2028272767737508,0.3714213725179434,0.1685940957441926,1.6636731234216884,0.04849079316139654,0.1663673123421688,False,200,0.4018523811275726,0.642787155480025,0.20774214580655098,-0.02702154628932476,-0.23476369209587575,-2.3282063471992975,0.9897938159697861,-0.23282063471992973,False,200,0.41895047620696496,0.6533348931635783,0.31082021052017805,0.3251247076690197,0.014304497148841633,0.1425601483526217,0.4433562446920537,0.01425601483526217,False,0.15428959859535096,True,constant
400,4,200,0.4092061964374683,0.6524058301354196,0.06881138259544968,0.29546406915411355,0.22665268655866389,2.2227584153029287,0.013405402105010128,0.22227584153029287,False,200,0.40033793890436953,0.6468700092580794,0.1155444913264364,-0.11952241062186658,-0.235066901948303,-2.2055441463465377,0.9859950316454319,-0.22055441463465375,False,200,0.40729220843816855,0.6479924985978467,0.3731123638153076,0.2466338799893856,-0.126478483825922,-1.2978966700826016,0.9024543446993433,-0.1297896670082601,False,0.35313117038458586,True,constant
400,5,200,0.40073319555277614,0.6306534270018537,0.10269661333411932,0.3373803973384202,0.23468378400430084,2.186039830684434,0.014711719000776976,0.21860398306844342,False,200,0.4056024039961563,0.646508913690255,0.07303465116769076,0.05395855955779552,-0.019076091609895235,-0.19510919768168344,0.5772937639299458,-0.019510919768168343,False,200,0.39686170227063533,0.6381967210449752,0.3115327459014952,0.29924865793436767,-0.012284087967127544,-0.11969837604192131,0.5476078095098226,-0.011969837604192131,False,0.2469678719714284,True,constant
400,6,200,0.4055188830828654,0.6506485742430954,0.2720279992185533,0.3216865741088986,0.04965857489034531,0.4856450370407971,0.31374686418033637,0.0485645037040797,False,200,0.39799406441523816,0.6482306364540834,0.024507716689258816,-0.07710195140913129,-0.1016096680983901,-0.9809721143083818,0.836398607049644,-0.09809721143083819,False,200,0.4189666650512463,0.6640410826805102,0.3322745856270194,0.27362242080271243,-0.05865216482430696,-0.5783819299798554,0.7183268421585887,-0.057838192997985545,False,0.10831073971465227,True,constant
400,7,200,0.4011945066934652,0.6287568172460055,0.04938684616237879,0.40224576361477377,0.35285891745239495,3.404924380200871,0.0003675924981222538,0.34049243802008705,True,200,0.4027506876772011,0.6314863691243895,0.021854555476456882,-0.06575947949662804,-0.08761403497308493,-0.7927542789993953,0.7858011768393667,-0.07927542789993954,False,200,0.40728364009109774,0.6400883534673437,0.3035429436713457,0.3247741958685219,0.021231252197176198,0.21925264327815555,0.41328300865796896,0.021925264327815556,False,0.33162766525521875,True,constant
400,8,200,0.39574906476241845,0.6427470481892412,0.15758617410436274,0.294629539437592,0.13704336533322928,1.2844289061820398,0.09988400990645861,0.12844289061820396,False,200,0.4066828469938747,0.6391532801094071,0.13571953861042857,-0.0015173997450619937,-0.13723693835549056,-1.2966237445985498,0.9022313824211803,-0.12966237445985498,False,200,0.40895704681812867,0.6384978055391894,0.4065228070318699,0.3609699960611761,-0.0455528109706938,-0.46782006687269145,0.6799093346804028,-0.04678200668726914,False,0.18259617630392308,True,constant
400,9,200,0.40586934762247495,0.6531362688306315,0.1760151495411992,0.4003138377889991,0.2242986882477999,2.2451521073481175,0.012659336460335728,0.22451521073481176,False,200,0.40064280001471586,0.6428861556120053,0.02364862972870469,-0.06741101101972163,-0.09105964074842632,-0.8513882110032948,0.8024565311685126,-0.08513882110032948,False,200,0.38987274591220583,0.6467270933008064,0.4181589291617274,0.27528905059676617,-0.14286987856496125,-1.3760256126620667,0.9151895883586965,-0.13760256126620668,False,0.3153583289962262,True,clean
400,10,200,0.40866564422330387,0.6299862502139854,0.266388466656208,0.46554070731624964,0.1991522406600416,2.0073308825948546,0.022697304149301427,0.20073308825948546,False,200,0.3979905887187748,0.6417727640984393,0.19118707304820418,-0.19129329212009907,-0.38248036516830325,-3.6147835333173512,0.9998292509976354,-0.3614783533317351,False,200,0.4146024899754813,0.6332957409676914,0.2832229886297137,0.22514178437180818,-0.0580812042579055,-0.565940698059551,0.7141120608804201,-0.056594069805955105,False,0.2572334449179471,True,constant
400,11,200,0.4100141515708611,0.6521884138249138,0.113182267639786,0.33853139223530887,0.22534912459552287,2.2772693368047014,0.011659531833557835,0.22772693368047014,False,200,0.4180187864160159,0.6495573161445191,0.020895979329943658,-0.04868392437696457,-0.06957990370690822,-0.632553796696693,0.7362976252393045,-0.06325537966966929,False,200,0.40757785964483517,0.6415804029766713,0.45239846223965285,0.25366535058245065,-0.1987331116572022,-1.8516113559532457,0.9675706609725847,-0.18516113559532457,False,0.29492902830243106,True,clean
400,12,200,0.4006597689321959,0.6357048691952,0.3399795016460121,0.2721134147234261,-0.067866086922586,-0.6728888921076708,0.7492827591460717,-0.06728888921076706,False,200,0.40384092804415467,0.6440371049645823,0.1260217840783298,0.06692117068916559,-0.059100613389164225,-0.5741598848614607,0.7169042121645266,-0.057415988486146076,False,200,0.40378292476433897,0.637160956393868,0.2891346852108836,0.19161111131310463,-0.09752357389777896,-0.9235051184228531,0.821831242423199,-0.09235051184228532,False,-0.008765473533421775,False,clean
400,13,200,0.4097591362284912,0.6427154211383325,0.22516664520837368,0.3756943971849978,0.15052775197662413,1.4732791949537098,0.07075927667689591,0.147327919495371,False,200,0.41800706400885074,0.6527099064830133,0.20040625270456075,0.10800247015431523,-0.09240378255024552,-0.9242638874917727,0.8220351558595898,-0.09242638874917727,False,200,0.39240960206239245,0.6274069410666938,0.343508377391845,0.28307597056031225,-0.060432406831532726,-0.5916189109993649,0.7227719311508671,-0.05916189109993649,False,0.21096015880815686,True,constant
400,14,200,0.40404914912347367,0.6353679638384052,0.16970279540866615,0.3428191725164652,0.17311637710779906,1.7995763532966729,0.03636089445698018,0.17995763532966727,False,200,0.4096980001905217,0.6467158270245875,0.01546229213476181,-0.017809359859675168,-0.033271651994436977,-0.3144271069917911,0.6233118514861008,-0.0314427106991791,False,200,0.40076948881018915,0.6304577849779808,0.2826628144644201,0.2977068187855184,0.015044004321098314,0.14417105622845508,0.4427205663114245,0.014417105622845509,False,0.15807237278670075,True,constant
400,15,200,0.41341776118479656,0.6506723331619133,0.12709715227596463,0.35460897100158034,0.2275118187256157,2.3971958430437543,0.008492211734219036,0.23971958430437543,False,200,0.40074067902829796,0.6362030491276591,0.11536571513861418,0.01717443606350571,-0.09819127907510847,-0.9444052313558029,0.8272235434296304,-0.09444052313558027,False,200,0.4049753786682716,0.6338886234758543,0.4754693798348308,0.36625844322144985,-0.10921093661338094,-1.0315877865710954,0.8485421590782156,-0.10315877865710951,False,0.32570309780072415,True,clean
800,0,400,0.40349324416741683,0.6400073504750006,0.13339174611493945,0.30766998572275045,0.174278239607811,2.4358482722043067,0.007541178268938376,0.17224048312172005,False,400,0.4097522991449598,0.6473236784563045,0.19501215236261488,-0.0704434181889519,-0.26545557055156677,-3.769067950524081,0.9999119456486785,-0.266513350656846,False,400,0.4029482088077561,0.6430291112524199,0.30962299250066283,0.2869223649566993,-0.022700627543963514,-0.33479244454057183,0.6310636579132811,-0.023673400782465947,False,0.1969788671517745,True,constant
800,1,400,0.3947643562076893,0.634839922010956,0.27449115287512543,0.3688546597305685,0.09436350685544309,1.3039167306835724,0.09633170612237342,0.09220083623689472,False,400,0.40911558652189767,0.6451070037029806,0.15282379408366978,0.04445740037597716,-0.10836639370769262,-1.4181781059185132,0.9217325907487093,-0.10028033556252747,False,400,0.4067533031719938,0.6404481954574811,0.311909144744277,0.2701425030804239,-0.04176664166385308,-0.5630917294439404,0.7132329418514101,-0.03981659803198709,False,0.13613014851929617,True,constant
